id,algorithm,curve,digest,signature_r,signature_s,private_key,public_key_x,public_key_y,nonce_point_x,nonce_point_y,duration,duration_extra,return_code
0,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ef14ef0de0e549f458e3809a3c3dbc3c35fdc59c7d829ac9b14db33c02f5422e,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,d89d936c0b1872b5ee58397eedef6b1c7acbc4a54fa1ccfb3f219d3ccea69502,87d61833554174bb1f0b8799bf628f2c165d51593b3c00caa7fdf78b7674766b,0.003891188,0.238105023,0000
1,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3feacef83cb20895ec67d368a207cc893617c3e7774263a71e6b589b3f516a2c,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,ffad273821ab719b039ce21886178bd9867a59e6a546a140e98539e33e92031c,06c300f7f50a98642dd10c48a9a9822781eac57f7261370a9f7ce8ec38c02a8a,0.003846174,0.224103594,0000
2,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6a5d58db2d3ffd8fd017c38bebf41dd48fec2577b65d051cca74f1e8223a3d9f,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,1a1afa967eee64c3b9de40a068977968b068c95227ee4cdb8434367317a409fd,2780951e66ac4176fa04480b59e5f42af422f782063481034579fa6553432c9a,0.003842460,0.224156361,0000
3,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,fef2790c806b6308003259104c926c758abae2d7df997d1d22d43b6ffed28bc9,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,8a50fd149c7b9a0768ebcecf3d4978032dee35fd2a40ba899bae6187f17a174f,53283b004599b161f5e8702695060bb2a52f25628835ecb8942a9b7b7ccbde19,0.003843813,0.224151094,0000
4,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7ccc01e0874ad1273ef1c2ce7bcba093238cd42face5dbdc074ba6f9e7874656,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,11f1a4b490742a907270f3d962909ecc836e37f007a997909cb09c8dfaa0794a,ebba6db4a607bf0877645a0003c890f5cea149a2bdacf1633427e835c30895f1,0.003847325,0.224142914,0000
5,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bfd17b155207882b6eb69219a1d97f36f6b097b35062d1ac5407bbd4767a0d66,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,942b038e39b77c63bc81dca2a384459efe04887fb0d5ac2b0f0e4913d177666c,adbed53827dbba7eb0ef5b8100b98922d6785aa701d612815a95d2eb34caf751,0.003851400,0.224146610,0000
6,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2b293a84491414fb4bf30e724fdbd7fafd8e7988cdb9bdc5c63e9fc48aec3829,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,2cb583f91d6b8b7f124c6ca390bdbdfb6bb42328cc4c84ccce2ff98b2820b9a7,76a0527785bcddf0d88ed9e5654f25bfeffe354a29b8c8c65e86b8cc1573e3ec,0.003847701,0.224135778,0000
7,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,800fadfb78f3ded38afda42333307bf1db0633373ee26c15c3bb2f6e7ec08751,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,061b3a6b599cc93278983a1b0c1436acf42c1ae1bbe23bd41039422ab364f47e,3f9626a6a3afa34941f3fb2538771ce123d4eacb61bb27b7c7f58f0c7c89fd67,0.003919206,0.224146620,0000
8,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ff196dad3b69bd50b3821e8c27fb6bd787dbdcf39e79f11daf065d33257efe5d,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,95859b155051c44a11e3208e78b28c35415d96f4329492e26f76d19f7531b9b2,56d5c4a5acbcb4bbab101edec78ce6d7d6a7e5055a49da7d3f81953ea39d504b,0.003848997,0.224065640,0000
9,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ec06b4947a1faef922dcfe0ceb11c27e5d143004524ec35e28cbe82668e3d127,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,db047479119912c378598accd97a2e6b70ee029dbc809d345aea483f6e1ae244,aafac47c6f590d905d306c7d40d1d2d2e40eb6ac52ed2eaa25c8e4d7aecefd9d,0.003852679,0.222143824,0000
10,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7275eab905671fcb3025c739d3bb6d3d1c08267e50daedd3b761da30ad0c010b,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,165da3a53b3f9b3a7478f8c4dfc4ce024bd7338133d0885230709a00c16e2bd2,8d801cdda4b9b6b03ac59c09a74cdf137582eb2ecaa27c4d23b24c84aebef70f,0.003853083,0.224142139,0000
11,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8c64eae351fdd1e6ec16d7ee7d0a72545ac62f24f9eee27e6213bd8020607d51,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,bae1ba2529a10c1f2773eb6ce44c3a69fae3d41284b7e016ec2ac6df23f07305,221814ed0f192f841a403b072b9d36e700f014ba29542052bd2f43b1f545ac30,0.003848226,0.224126751,0000
12,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d06121436493be89df1f92016e973fb31262e12ca3b5edb82d5ee81cefe3867d,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,ae216029804a6a859cd9fd2ffa4bd5d8201415872ee98ca0685d4a0b4b95870a,1dd96445da2f0ea41e978c2cd1b68e7db348787de7b4864231df5043ecbb3088,0.003872657,0.224088103,0000
13,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3b3308c7dab468278cd50b92deed55b8f43fa78a4f9b128b97cebe4098b9cbde,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,9e196b8bd4037f7724ba300bb30ff04a608c6302b4ac18a90982d7d84fa40000,a86592799eaa124b7879c56eb53757429b057d93fb5c300215cb4334658010b6,0.003845949,0.224160598,0000
14,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,39e592d4691d1023ada91b39dcf0db9a4188219357f0c366c7355d56f747d44f,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,fc9b0b155d2d245b9b2ead7e4edfb9af23956af05345a3693ad269a81e0429e1,99390f6b7a69857a8553152b4b119d8087b28bd3a88139c20bcc6a653a823e23,0.004989828,0.230919671,0000
15,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f3275acf19825da21457dd43c6f9c6026cb4420de1c9a402712d69d76eaf0023,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,d2e178a4a5b43034db481157796b7b811657f6b2c95924356641a967e25de2bc,e0a4a1f3971e2056d0c1bb3458b9cf183ddda90088953c0cdb8d1a82ea5485cf,0.003843572,0.224225063,0000
16,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,80292f5b1d8c8f28b9574b6135ac78588561a57715020002ea53a03e07668e39,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,bf7d52e13575027f4973331e97b59e7ab5eac8d16e99cdcaf8ee6bc22eab22cc,0e268abe5d7e3d568b167f767aef1904dd3693abc40726b97fc1e5195af1df11,0.003846535,0.224137636,0000
17,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,864c8f140a16b3e9be789c69011f54406ae5267370e707226d528ff302d22b83,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,2c68fef56ed65ebfb1e3faba3bf034f080dffb29af7ddda02955eefa34e943f2,adbeb96bfb46094e5c72e044535890b8392be9ff327c46806f03785f451f1aa9,0.003897841,0.224153064,0000
18,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5b025d01037a11a5f76d3106cad7dc3328fd5b6efe12220ecaa870215ac43529,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,fda5bd38387c3825941fd7281a0b7a9d5ae0f075b71201097e2fb8550240693e,f3cac3d88d10f40434dd5ff00b36da14f4763dd0d0ea7fc70fb2f11158cf2889,0.003844315,0.224108015,0000
19,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a36f8dd33d9eef1a46d4896d7c70ad535718167b6b7f49ea0794d8d02be4d805,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,3d24fbf665041a620684854342f8db721d6f9a63af5270aec1c8ea3c45ba86f3,e13a8a0476e9e15eb53eb33ea68142264031de901f3f0bae426d12ea4e26e691,0.003790905,0.246119018,0000
20,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7d2a22598a076dd3ff544ea9b99420bfb1b6585e6953f15b3d88444c00e687e3,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,ec78939f90a1208e3b5626f449b54ade98639ea9849e50d3d7e2047e122446d3,fa11643355ed3536a12964ec62e8c41dc0b50191446eecd95ccc2a00cf76eccf,0.003789099,0.224200941,0000
21,001a,0003,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8387cc69d6606dd192226f715d231099cc51694144f8ba99650b8da8632d4f64,570daa61cbc54107e406cb3bf3f52f644d6c63d303a9af2f5cb8419c45446341,dae13df3dacd6dbf9556af0127fe5bbb29b1215c43ca82f690af7a58559db978,4082707c26c9d8b27365c2cf2f4d4a2a2fa52f56ac1a0c6d87caab3dfa02fb09,876d6eb37df1bf6071fb46144fb766fe12e874c52c39c66caedc6971ca498ba1,b9b50a61890af850752402625fdde21fe801d6c9193b580a382ef53871b05048,0.003848114,0.224198170,0000
