id,x,y,private,duration
0,7a30820027969bfdf1387f20c95063475978d9d3f1e820574fe74525eb2bba26,007fd4e420cf596d790a5455b18d7c6d4411cef17d52d4e0cffe592d50e9d8ca,f1c556728508d63a4ac397de48410c0b91c574ca988e58fb46da66b1b748368f,0.174418947
1,6fb8b2cb2c0f039a577af9ef7bd382ef57143ebc8e50c01e11342baf7ad80658,e55cb35a27ec8331604abc7bf067131d6d15c63623cce69b92bb3dfda9d378da,4065113e75121ddb59ae3f5caead9767a7f820d29f1901a3b8293f6fc24d0b4e,0.172969641
2,ac910bdb031b3e25722004c6b05d0c092ee2abb9a4e3aa9d1b7124c5e6624610,176bf3bc0963f5a85513c68f5f26786af81917957bfdbdd0a1713891567bffa7,31b2b26ca50ae07fb98b411ad2582148af953d93363df9c53f381478b265bfe2,0.174227022
3,8d4212a2d1be376219cac4ddc4bd796a0253e9771c75ec425c84ab769a599281,1f31479bcc5aa3af40240707d61be9b67d6d4fffdf54569b7eeb7c1e44f42b42,ce9c03307385bea32e6a95711c251c8eda9e169e927f4469469bea4efe73319a,0.173059660
4,c391bec5a5b9d1488003dcd4e0810af170be3ab0094ea111d7051b31e4200633,141ee2d5400eaf773cc940f4990b90d16d107868d54388ad6360c2110647dc62,fb1a3ffe292d0b1e9e306ea32adb84cbbc82f56b2a739e71f0450687cbf19281,0.173022898
5,9d1d3e3db53e2185d1f7bf0de6088f7aa5996bbc7d7da8298f79408b9795d31e,a17d4bef0b9f1a0cde3dc8216505543d187e60a139c8ec1c433b66bdd493bd81,79135344522912ec7d46d08bde820283d9804583b90d44f63a21153952e29ae1,0.173092052
6,5f89c610ac848eb9112fd4d001e61a2d734eb809bc41f6a2a3c11d38484ca136,a5604a3b30a5c0da99b106569f4caa5e24da46a8cd767f97f4306d5e0f696229,57d1914e8e7d676b033fb4dcbafda8fdb765b14edb17f39533e3fcefb5bddb82,0.172993262
7,0e17ace601b22b37aab45d3205d8a737ea4a9b7da7ed4067553949e64097817c,310c9b8b14b359678604733a4f1785a17022e3fdc7fbe045cf8b0ecfc519220d,e49655c00358ee4455ad5c1bebc5f17eb32aa1789e443dea1aa8ef7c5858a768,0.173964427
8,03103fc44a7098cbb33afb651cfa9af4024e910f9c962a4cc9baa68892532045,0e88940cb528e5442b9b28fdd32851f7155d6562ce211c544a787d6c1ba2c456,aa1ee9cc8aeb9fe903e337040ea28038a2783f1ed3fec130ce0c65a7713bb16e,0.172970178
9,9dc46f486538f44f0ab764b3b37bf4fd5c5b48efa5c565b654b0249362444e0c,7e91459f1de8fc369339ef6a70bc43c8935950b276625d5bf8262ea6cb00f9ce,1c079d6514c017c7081bec20742e142e1b580583ebc3bced159c0eca54549628,0.172981836
10,1d442401627e8f582d1e223d3336aa6dfb98ff74106e74e4f018da4f90c84294,21501886e6353a91670f9c9abfc217d1cb6eccef3ea6b487175c04a9824c807f,84ae4f2dc13e4cc168ec08ade20d4d6a5e8e7328dd434ab079e3fa64eeeccc8c,0.173965301
11,10649bf1a4a795d744f5a23e40137eee7c811353bcfdd62422bbb7d570b94aa0,f85f3f82a275c876e9c511de144b813e5d99b309490bc4a72af20a7a249638c7,4fc817bead0242735442ede87a7b2d6537b1cae88f7800b5718995cf94736ca8,0.173908237
12,797af459fbde718e01b480ceec4d6c14bb64070c5f32da27fd24ca0d5b037bed,d5cea6c4ae9f61c35a05e0d20ed76fe79c60d325e8133419c0e39fc96deb2e8b,50db52903a454c55b9941e9345869c5fe8b438897388bba0941ad441a5d547c2,0.174118428
13,81249fe280e2a7440c4ee5e8f09d47001a05a40e5ff07013e111357b792ad0cc,f264f7cb1925c59279dcbd8b0a06bcf0db3f962142ad4b1cef13e09ab5634921,f0620d530609910adec9ebceb241b794740fa973ed9510fc4037de6898856b4a,0.174105337
14,5d54e0a80d6aeaafe8eac7edef6cb34a7821f175ec19edf926d804f79a8c0596,c363a2af4f80073607ddec0995116ebd0ada7be491743ffe03546dbfb4264cd2,0d20496d3228af79660e494407c07d88ed8b8560680e8cd331709d44f1074984,0.173000633
15,3ff224eef4f18945d23b3868acd2e3f50ff9596c35abcdb31e9497f259c1663d,8b8dbb109ae79b6c8ee78a9b6c4d3dc1fcc97d42bf7c6e7e96f7b7a76d7a610b,a9c4c43ce3ee33198e261415dd97cd55cd2fb6ad78147d2374b6729950035e37,0.173965282
16,76a8928a3274fa772a8f6643fcb1396f8120f9b740a7a11ab879664a26e3406c,3f067b514735321c63437926669e87285c78020be9a1c69c05219e8f916f4a42,8a342628c4aa6c7965ccae32c04827ad3cd6d6da2b390a79a326c2fc4efac8c8,0.173925576
17,2c07b78b8df981a48d78b378a0459a3dd323b9cc5f30dd451f4270c5791d8b50,8cc03486fc459c7a983741da92495732fd554ad6e5674986da2c10b22722e98e,0a6f75fbf72cf9f71c761adbc678626e0fb77a2149e76018e09708318c4d50fe,0.173969135
18,034c7354815b99c8618b2805aa3233e2058b2a13534323a93bebe03e95ebe1f9,2d3de6ecc5c1bb0f82ef889eab542af806a8a677b5dd77312c705b2cd9f7fee1,0bcaed69e3ca037c67cce68194f19aecd0728ca32da3986b6194bd6353e59133,0.172962888
19,4b8508ad3d1685bd3d1f21286bb7dc11edeb242bc3949096ef274a7aba6a18de,7c8621cb61d132046e6a0cbd46a23c78807533e6f26740e124460ec63ecfabcf,814aa60034b9aa78bef3ba3d2b7d07d414aa94dbe81d3c04fa746f169af7322b,0.172970430
20,8e84d210d5fe2e22d219169f5ccb07d1ee50967dd9df1afc377e03c93c895841,621577ff89dca5a0adad046cd6134bed109350f72cbc518cde70a2d23980c641,7965b6bf124313301ecb3c93a438f6ec4a7f622ca88f55e587836d02b3cbf172,0.172957929
21,5ae4afd331c7efcb66b5210551d363c97e7c897a2cc08f4f5d76c07aaa4a2d48,b24e88036bbf213e2d832d30c80f827b0f73cd138f56847c84d5b9b81c87dfb5,edd86c7ec7e714155a9504208a6721b30d5b11f31b9a5a6a6f541f2ad08d2c83,0.172963587
22,aa41b6ee3083ccad7ddae3121040fee38ae1c9bc688d0bdef37bcd4d06ec53f8,825355dbcc0d580595786ebd0ca2ccc9f6339071ea5f6669ae40906e20188a01,3c33bba1ce25b9cf063ae9843aea28e5636c8afe9bf4921f7892dc0f55b32ee9,0.173966687
23,9ab935c872193fb9300f94fa793f10d2b19e0785a32f72237e2b604052231c84,1a5a36b86dd17a739bfe0c2474abd2e30380a9bd23fffdd7419ca22de0da27a0,b63c00dc92c8746931762f3d2acc877d11e87534fda2ce40451cecad5c725fb5,0.173341558
24,81b691885e2bc379f53af3f600ff4da3930aef0d94ab2d3d831e5455612cd81c,ba0811c712a40a6db90300b6d63abae39f66c404dc3d66939037638f1e57ceba,2f7af9463d9eb7124ab0b54c786a3a2027020cd0565e3284bca3e0bd563a8bf2,0.172973875
25,b4a4eca41c71ad240621f932e629b1248ea42e3f464128b525143952255f77e1,c0efe4d872b54e229e056ce52fc4c74f8d2be93af5330b86fa7b5d6a72a6b4a8,7e15420ff009caae6af6c4c8ad3811ff593d237de38d6014ac6b69fb2c146b0f,0.173981692
26,1f502c4b77b94b468bacd8bbe7dd6c1d55c0589103d83d68207d950a25086292,3fa8b1da921bbb7fe33c84f9602aa5942451ae42620d3a2a90c7acab47c06b4c,911a0184c97978d885d7d1bae98903fb1ea417a5a24b3489d6501e6dd6ef7b3f,0.173948872
27,f31cafe05615766b234519f02cce8d1e4ffbfd77c60b8273f399e44184b685dc,7afdee0d0e60a6368bb7fde6bfd9ba4ada93a67236fcdc56f1d6b5b51718e5d2,3aa3fb6912fb13e02453e9033701c8b166f12fddd587ef04fdfa23f1c995a9bd,0.173962393
28,f5045dec2bfcf174bc8a436b3eb7eee71bb474c71d52e37d51fc428bea681f1d,d33a3860552ea1f4bfe6cc33f16353e5113854d93fe9bc17c866fd3552567550,e4aea27d5f5036e99b09c4cf076dd82f3b3aac9542f48983f7dfdb338790d327,0.173269375
29,04b93246089a7909874bec06f8767acabec8301725f764233375369af9fc9568,1c5220cedea7f4058225d3c48f8590cc1d1790e265282f1dba29f3268e3241dd,a897592a69b4a2e8bb14d5f92f1e2b7ffd53e659e6befd39686f7894b9b7d0dc,0.172969954
30,813cbcb1f64cf35e22d1ce17ac8e701d87dad4e99edc9cf5b64577c7703fd0bd,4450b9bc4ee9d91ababfded82b11e4d77b928b43a85d1f51d9085715367da0a3,07dcedf7f1c9a5b68df012ecf594b4904f40a552f2e7b9a6016e74971f93115d,0.173930492
31,ced9fc0a9a0773765622588c8228e8826d5a75099560eb34351f231edc2e9832,0641f7bac51ad3da77583bd2bd96150cbdf678566b5c8b0b93938acb218bc481,01ee980dfdbe8ccc7dbfe19d74f5dd79f4b8869524e540667bc65f75459cf1d4,0.172972681
32,51bfe538151439ee78f5d1ef8453c22219ad41c0f6a50b972efa6ebe4ab43f32,d05998679de05562e19c8d8f6721611635181c078929f5698b6f801857de5866,2fa3642cdb04d64d0362d5fbbc82b2861544d93d22fb7d0cfb307385aee57856,0.172965102
33,9d2a2bb7a4cd06a615f501dd7aacd258406b0f7c9f502eccf396709a71b21bb9,d91337766aa92b75ee89b12f7b84c664ed54238940d9c6f006df0f8b59d795e7,2a23d7d8f9be35ddf6f7d26e483775e2187a3706a08a269b319496c0fb944d16,0.172949613
34,8fd2062b1d62a4ada892b5b50c63bc485f8570a9b14b2d6570f3e70046282c19,88d94d47372842f62f1ff93076706276d35591bc178954dc642d0885f74b5f70,0bf302de9359182357f3f2d48878192d0403fa10ba2a1234e3e23c058d4f19c1,0.173917405
35,187173fb73731f20b6b51a8ff27526a60e0bc0bd7e801b175850fa5480389388,1f346e85b4946c1a689815db34ed4ca4673517d72efceab35af1a251cda094f5,32155af617a7a2a9409fa5072fbe8816224c805ab8c2dc1dce0fe9b2b978473e,0.172963047
36,3356b6a028a8bb9c879eee84baa0b504f71643a82c6ba76795ff7d37b6a726b1,048c3db45336fdf8c182ec10123c535cec8967f7e6dc093f0289e36d1cfc2118,d314559bbc50bae921646c0057e32f5b64741fd61086555dfad84ce6663e519f,0.172964177
37,8cf722d6e6715140e3a43ef303d3fd1c16bd80ba78d958fd274fc69ab843922b,43c2efa85a29c91d9ebfec886baedda25c360561965ab9d58118e0daa22c5e39,c2acd6772c66bd3538b9279e49b96e00bba9bcd2c47861dc3647876acc5eeb73,0.172930552
38,d6483b00b65464735f93bc4a055fe1f4d993dbc2ce68a00162147d7dac912162,e4f1e0d0454fc1e8f498e763f6153139428b61a37ef991a01728bc83791b93b0,28d9f2a10b29fea2d6a377fc37ca94f1197fecce5df3032078d70b4d818e0b22,0.173943381
39,c8f80a82c850ff39c4b475a858857137712e61a03f8959a07c53355734399a31,da0f1cc346ea456ba803a9bd9ba422e16d9deba66d5e716d840f65f667c32454,6a96c2b0bf09525eb4ce91af5dd76ce66c92b118101f5d6e2f0e9ec4698cf6e8,0.172922486
40,6905055aab7806234d1f7de8340eabbd85abef5ca9697aae8686f738e11eabdf,c451a115efff72b6e286273a88f7d9d12dacc526f1b73efed5a7d9abad2b9e72,5bf185c63d8679d847fd70986e0c5dbd2cdc546c57775b1664819907a8408242,0.172973766
41,cfbe8068761a7fe6688ef2c12c7c4c96e53126a51cb6ae6b362b994497340389,2084dc8649d44a42c35604b290d0eb41317cd26db7c5f23a6a1a4f5146059160,9cf43fd57ca06e0fd753f47bd31b4c56b9b1dd618a5e9984b7c08228680c3de6,0.174170072
42,80eb486369a117081965cd7199ce6bfb0b5dcaa87f664e9ccfab502a0a373ade,92ae5c82348557da5301ce280e0db1f70e8b0f541339876344f7b1b28583171b,477079cea58a5c1f3f074f5af0d7095978f7146ab3613d668a4bcbd60aebd289,0.172965097
43,2e3540d6ba921e51e2bba6691a628a29c697cfd4c7e1a85ba96c593d21446b94,be79153ef8d23070707b5edb35153d6209961f8dff0331c0c77e8bc2a884b93f,88319da669019b77c1063194f961174d576128232663eb949d20e822bb07b92b,0.174004556
44,e9a23f976703df1e4cae3f3e06fff6fbe291ca35db1c40e054bb76450b42f45d,d91ec8a988c4e943072751b7be28c8a2d981e38725a6e92a4d5ce374d8ab3c36,a246cb94d12a3a422cac4bdb35b3e168af931e5d1ef0e99d47b1c1b9bce56011,0.172972038
45,2a8a8fef920a5ae0f4bb82f525da3b0929d0eebcc74241bc18304c036fd64903,abf3dcb54019a604ab324275adcd1ec389aa37fcd4cebbe02b7ae83f4590ccf0,0db4942c1f14bb124ec751dcdf3fdf0fd325ef941f435066bc660612738cf28c,0.174007355
46,d8470e3e6941e4ec907b56a46a5b4379fec39918f8c2171ee9b5f68868402057,566314a20d9310cd2261868c065785720efbcb317fc7cadbeb8c873d499d5275,16d46fdb609a76dcf25e694c66ec3d401f4a770f11fa424243e25c97e0073195,0.172993857
47,7d829b9ef3d2430b1051e80a7097b0076989683178e5754a6036cc6a12251186,5ad0261be1935d5f3250beb12ac8330c76d4058b2f8325992cdf93c25387fb9f,09e0f1cfed481dc8663f21aa18d9fa4df27e6c2af0c17a414fd10fc456bf2429,0.172952589
48,9aab588af9a9b5569299025fb18426c53844dfb24493367acf9809efe6510655,49cb30c894f923b795af942089772b6a91232c6090f9fdcb4f3454b3d2311c1c,8a032910408e83e6d7850d118e744bfb510c508627b31afcddd0edf5f93fce16,0.173967002
