id,x,y,private,duration
0,ae0a1be3bed46c48adc7c5fe1d6967a65835a3be48b859b8810235ea87a32f4c,60c8c05250ee387b268d608c80b9084d2f6257630121a8b8e06fea030032e43c,becdd20ceead584ea579e30343ffd38e0662c14575be9155c60f943c3b420d32,0.020807448
1,7f8f7150d82f9fddb84556683d1d1b783b2da316d51b1d80e56bcb11a6f19046,2b468c1d4fcdbed4d9dd239cfdd8b35fceb418222650e60a454aa4ec05c3e9ce,35cdefa0f0e0c42f45a4d1e4b8c48e55b53d55dae9930560e4a3bcf7c7407de2,0.017670627
2,1b0b4cd9cecf2d1c72b1768933bf446c6858b6bf2e79b632cf9ddae5ad37de6e,c99ace3968cb8d4fd9ea1dc9c44cd63c9d048a913690bae5969a6de90b6d36b8,2adb7c318b13461184e37691cffc1ea52dd5255d488d4bc8cfaacf1801fbebfa,0.016847223
3,625af21132c56eb66f9be9d176619448bd723f3037c38f81b1249e8eb1099e4c,ffba51b1fd17b580aa0b4d7e7f150c714beba7a6f35b8e0fe5ef1877a44db569,6c11565b34e5c547d668fcc33859542b8ef15e45dda6d1b7da222671de07c076,0.016910951
4,b466902302313ef431bb220f35b794bcdbb6dc6b87d66ab5221a63bfaa70f2ed,8dd3b9b8882b880032c5ace760b2c8cb1eea4700cd974455baf870e382607dac,6060ebc3f393ae683395f67418677023ec671164b92cc711c227709b4a42c945,0.016889911
5,1dc48a4e69482c1faccc65f1428804a6611803bbb95137471eb277e4377b40da,98945ce4fdb24bf1885dbe5a5c9cea7862bdf5ea63c7284c1d8e253ce3ea1364,9c9f2fd26c2de9cda5c061a40a335a6df7a9f8a2ec9283121084897c53d31e30,0.016808672
6,1c6422f32379852c1987f7e74f2503bda6e9fbd69368aede87d8af1bfcc90134,4186a06469d6ee8af48a56ff7d519f76723cdc728a3dbca82cb63bc019e921bd,5880d2ca362e6935f56b6080fa535d69f8aac4c784ac1714ef44223c0cdc36c6,0.017371663
7,ca2653f4b5723f19d115e52c2679a444e6173d30fc8a5a8be19e4c399f5b16c2,19b0ca78d8fa15ba93e1505250159bbd474227c74240035628966dd6045d4461,6680168997e3d83b08d4cbc4e96a7923d65fc1d5dbc80602f975ff2f5ba3a111,0.017029389
8,cac93790e7df08f3c7b35f7512e60481e3c3c74ec11c7ce065cf8f5f3af18d0a,c680e3362fe0e15198e99a219eb7e88f137f6ef9f6e80e917b945f46bb0b5553,8345c3833983a1e74c41c55140d4dd6ed239733c79d8091034eec548c0ea820a,0.016851220
9,b172b03c1c8abab3e26309e231ef6598258c9079c2f3ef480ee66b7ee484beed,6a89416f3dae73e80add5ee2e78b4cbec0c28c518937936fd5115460370885f8,ce88d929088212bd7888ea33dd02a95df1fb1f14f0ce7b86e61de381261e789c,0.016945429
10,ba4e5b44085c2f78800594cf4546e96b06e93f5c0ccc11ed4f71eeea74df30c1,4b51ff726fae91525116d3e732f5ef21d786f66d26b7d51b298e5b47d4762540,2e6912a735a72e375b09624a76ed67aca89f2eb2cea528f23c5c784a2c598466,0.016798081
11,1f6205495a9d6054c043058b656849a96580efef22f130cc1bfecbbfce2b0b48,f3d1ad8cc7bbd6bc117dbe22b6cbb43d1d2da2ef5ece7695034f995719a86bab,15ef07fca267e5adbf255cb82e4b9a2875db10ea045a487c6b8641c5dd975896,0.016938917
12,e03f10fcf5c5a4937fba49a5bd10b936396a008a39a7caa6c11c05f7428047b0,4129ed61f2792c9e7295c96c98b3f16356dd95469bf5a1afb2235cc1d2743926,9505e6dd9238450d0108df58a5593575ef5a4e2eee0b3634ffc6a814365d28ba,0.017439296
13,77a216b1baee65c4e497134c63affc8e36c36737bdef19f8fea1d5b2b7c8d960,be80d6084ae6e3fba7978164b164dae64f984989fb229227c98235aa24ac94e0,c1a4435e4c299ba896b19aac477fbfba1cad40144c99d44f21644e528a4e67fb,0.016944901
14,61f75c9f65f7da0989d0ab683c331c43d388c2c80b4af27c95fe95ceade1c292,0d0b4e6c0c93a47c3206cffd1f2d72ba3d1221cbf2765497990921e6385c94f2,0d513837d10a54338fea2ec51716f7f0daf898b631abaab653d5ec67a96521ab,0.017477851
15,c3a2d6a13be2ead818b98620659452d6f0e0a93e1ef20d4463cc7503480a1326,9fab162556d2e68df3c779faf1cab27ae40b0290ccd60a7290f4d76ff3c6297f,29559e709f65408af0dc35093b5ba34b15be33b4a81eca25c4386835c7009004,0.016823960
16,c00d98bc5958d68e7e278b15b929e0ff3cc255c37230d5936ff048649151ffe4,bd313bdb24345b23e85f7127beaac75e932b2e83c05b46a7f52cbe80b1af9880,aca316ba6e62e2de863ef608e7ebd6fa505563ea486c40f6c3fd822834aef9c3,0.016983733
17,f3e9303b3367a03280bb4d4ceb87e6bb6e04e78769ba24544e35894a1985c2d1,01ed6d2fbf80ab150ce05ae4e34d94d70bd5c6fdf326191d39832eb3f6393c80,2e6d03070fc9dd8f15a7590640bf1d46aad15f920d86ed78d7afbe270333412d,0.016920159
18,9c53fb66997a3546237a00c4b11169a2afe4d56d329872553b441a2a7424ce90,44aca8881889f09c196d3f8ff932d1a7e466bc0e86cf45579cc26c983e04e321,2a0bd0f34724ea481fee7e934805b376aae6af5982b6c5769230ad37c9b17f87,0.017022425
19,2196936ab3326fde352b622260775fb2f3456748f5678aa7fca5fc694dbf4eb7,9ec1fcc8902b3d7d9c86d6cc7477955bff64702b84910ad63e71ee2df42e326a,9b61e11d0d3128f0f0f09ec60c09fd25dc0894ceefe9e9822528ee08259d7339,0.016841666
20,4e91d86bd5323a8d31c39d5b29ece2e7a84d9e8cd9260f6ab7d004a111730d92,a99ab167b58abd5f459d1a382acb57bda2473aac2a6d84b3b0f9fa0359911311,495d2ca1e2ab425acd49bf1767117b6f64b02c21ebe1f3d2424d454963b0ad3e,0.016781939
